fecha;propietario_mnemotecnico;propietario_nombre;balance_energia;balance_valorizado
2025-03-01;G0813;SALADO ENERGY SPA;1318873,0;46597190,0
2025-03-01;G0814;SOLAR TI DIECISÉIS SPA;640857,0;21007879,0
2025-03-01;G0818;PFV EL TRILE SPA;2190865,0;71796394,0
2025-03-01;G0820;NEWENTUN SPA;1365844,0;39854735,0
2025-03-01;G0821;PSF SANTA ISABEL SPA;2549793,0;5364117,0
2025-03-01;G0822;RIMINI SOLAR SPA;1840348,0;62689487,0
2025-03-01;G0823;PARQUE EÓLICO PUNTA DE TALCA SPA [En_Revision];459193,0;-33984063,0
2025-03-01;G0826;CENTAURO SOLAR SPA;1739871,0;33075175,0
2025-03-01;G0827;CHAPIQUINA SOLAR SPA;2317064,0;3440614,0
2025-03-01;G0828;CHILENER II SPA;432767,0;13626133,0
2025-03-01;G0829;COPIAPO SOLAR SPA [EN_REVISION];9654367,0;22131566,0
2025-03-01;G0830;COMPAÑÍA TRANSMISORA SUR SPA;-198750,0;1288219,0
2025-03-01;G0831;RTN SOLAR SPA;1115911,0;41155541,0
2025-03-01;G0832;CHRONOS SOLAR SPA;491319,0;16944279,0
2025-03-01;G0833;PARQUE SOLAR LA ROSA II SPA;603661,0;20965922,0
2025-03-01;G0836;SANTA BARBARA ENERGY SPA;1031592,0;21594933,0
2025-03-01;G0838;RAVENNA SOLAR SPA;2049301,0;68774934,0
2025-03-01;G0846;CEFALÚ SOLAR SPA;512976,0;14384818,0
2025-03-01;G0848;EL PERAL SPA;574522,0;725333,0
2025-03-01;G0849;RUCASOL SpA [EN_REVISION];2035595,0;69223172,0
2025-03-01;G0851;SOLARITY SPA;6761,0;5177,0
2025-03-01;G0852;CENTRAL EL PORTAL SPA;454748,0;23933651,0
2025-03-01;G0853;SOLAR TI TREINTA Y OCHO SPA;1616315,0;53274619,0
2025-03-01;G0856;AELA GENERACIÓN S.A.;12466451,0;688027370,0
2025-03-01;G0857;SOLAR TI QUINCE SPA;1845451,0;62183698,0
2025-03-01;G0859;TAMARICO SOLAR DOS SPA;21305180,0;62705273,0
2025-03-01;G0860;CATEMU SOLAR SPA;1159218,0;38007575,0
2025-03-01;G0862;PARQUE SOLAR ALIANZA SPA;1253195,0;1864583,0
2025-03-01;G0865;PFV EL CHERCAN SPA;2243979,0;80566100,0
2025-03-01;G0868;PARQUE SOLAR LEYDA SPA [EN_REVISION];11014418,0;509993023,0
2025-03-01;G0870;SIETE COLORES SPA;1233406,0;34264014,0
2025-03-01;G0872;SOLAR TI VEINTICUATRO SPA [EN_REVISION];16004,0;410711,0
2025-03-01;G0877;ANDINA SOLAR 2 SPA;1937401,0;64807533,0
2025-03-01;G0880;CENTRAL HIDROELÉCTRICA QUILLAILEO SPA;13113,0;413256,0
2025-03-01;G0881;PARQUE SOLAR ESMERALDA SPA;1746808,0;60983511,0
2025-03-01;G0884;COPEC RENOVABLES SPA;18860426,0;46025427,0
2025-03-01;G0887;PEDRO SOLAR SPA;2000916,0;38468235,0
2025-03-01;G0888;GR VILLARRICA SPA;1553867,0;54550031,0
2025-03-01;G0890;GÉNOVA SOLAR SPA;2141695,0;69325736,0
2025-03-01;G0893;BELÉN SOLAR SPA;1963151,0;72613473,0
2025-03-01;G0894;TORTUGA SOLAR SPA;563753,0;11183230,0
2025-03-01;G0896;TAURO SOLAR SPA;320276,0;5782440,0
2025-03-01;G0897;GR LIUN SPA;4037190,0;35884126,0
2025-03-01;G0898;LARQUI SOLAR SPA [EN_REVISION];2111962,0;38784360,0
2025-03-01;G0899;CVE PROYECTO TREINTA Y UNO SPA;264169,0;5593553,0
2025-03-01;G0900;MARGARITA SOLAR SPA;826963,0;27852271,0
2025-03-01;G0908;ANDINA SOLAR 17 ESTE SPA;1954481,0;38952692,0
2025-03-01;G0911;TEDLAR DIEMOS SPA;1726916,0;60400537,0
2025-03-01;G0912;CVE PROYECTO VEINTISÉIS SPA;253965,0;530386,0
2025-03-01;G0914;PARQUE FOTOVOLTAICO IDAHUILLO SPA;560048,0;18897101,0
2025-03-01;G0915;TEDLAR JUPITER SPA;1206254,0;41542360,0
2025-03-01;G0916;PFV EL RAYADOR SPA;1418105,0;2021838,0
2025-03-01;G0917;PFV LOS CISNES SPA;1516994,0;50935101,0
2025-03-01;G0918;VERONA SOLAR SPA;175408,0;6020127,0
2025-03-01;G0919;ANDINA SOLAR 10 SPA;2031456,0;38525812,0
2025-03-01;G0921;TENO III SPA;467434,0;17228199,0
2025-03-01;G0923;PFV EL LORO CHOROY SPA;1906859,0;66541388,0
2025-03-01;G0925;ANDINA SOLAR 13 SPA;1952039,0;66760188,0
2025-03-01;G0927;TEDLAR MERCURIO SPA [EN_REVISION];79,0;3316,0
2025-03-01;G0928;SOLAR TI TREINTA Y SIETE SPA;988394,0;33404669,0
2025-03-01;G0930;PFV LAS TAGUAS SPA;1449586,0;1861243,0
2025-03-01;G0933;ENERGIA RENOVABLE CAOBA SPA [EN_REVISION];585970,0;16550905,0
2025-03-01;G0935;DRACO SOLAR SPA;505885,0;8770076,0
2025-03-01;G0936;FAROL SOLAR SPA;341325,0;-233897,0
2025-03-01;G0938;ENERGÍA RENOVABLE RUCAPAINE SPA;2279891,0;78112001,0
2025-03-01;G0939;CHEQUEN SOLAR SPA;1788646,0;61857936,0
2025-03-01;G0941;CALDERA SOLAR SPA;1480421,0;1787009,0
2025-03-01;G0942;PARQUE SOLAR UNIHUE SPA;583314,0;20780042,0
2025-03-01;G0943;PATRICIA SOLAR SPA;550821,0;9550330,0
2025-03-01;G0944;ESTREMERA ENERGÍA SPA;585664,0;10772682,0
2025-03-01;G0946;PARQUE SOLAR DON FLAVIO SPA;504762,0;11030783,0
2025-03-01;G0948;PARQUE SOLAR SANTA CRUZ SPA;562567,0;19239001,0
2025-03-01;G0949;TEDLAR LUNA SPA;271922,0;4851259,0
2025-03-01;G0951;ENERGIA RENOVABLE OLMO SPA [En_Revision];526537,0;18141472,0
2025-03-01;G0952;SOLAR TI TREINTA Y SEIS SPA;1213385,0;47198738,0
2025-03-01;G0953;SAN MARINO SOLAR SPA;1597616,0;51365647,0
2025-03-01;G0955;LAS CHILCAS SOLAR SPA;1188855,0;2141664,0
2025-03-01;G0957;FOTOVOLTAICA ARRAYAN SPA [EN_REVISION];375756,0;12339547,0
2025-03-01;G0958;JOEL SOLAR SPA;50286,0;1122497,0
2025-03-01;G0959;SETF ENERGÍAS RENOVABLES SPA;8081207,0;245750032,0
2025-03-01;G0960;SONNEDIX COX ENERGY CHILE SPA;-6875626,0;-834297593,0
2025-03-01;G0961;ENERGÍAS RENOVABLES EL BOLDO SPA;2246766,0;11681277,0
2025-03-01;G0962;SAO PAULO SOLAR SPA;2025828,0;71911002,0
2025-03-01;G0963;PFV EL MIRLO SPA;1543602,0;50287299,0
2025-03-01;G0965;PANGUILEMO SPA;269037,0;9318140,0
2025-03-01;G0966;FORESTAL NELTUME CARRANCO S.A.;161960,0;12004549,0
2025-03-01;G0967;FOTOVOLTAICA MOLLE SPA [EN_REVISION];613544,0;21202542,0
2025-03-01;G0968;RUBÉN SOLAR SPA;1706682,0;57849793,0
2025-03-01;G0970;PFV EL CARPINTERO SPA;1923107,0;50770112,0
2025-03-01;G0971;SOL DEL SUR 15 SPA;987077,0;20408997,0
2025-03-01;G0975;ARCADIA GENERACIÓN SOLAR S.A.;56690542,0;115732105,0
2025-03-01;G0976;MVC SOLAR 38 SPA;618508,0;13762656,0
2025-03-01;G0977;FOTOVOLTAICA PUEBLO HUNDIDO SPA;562078,0;18146316,0
2025-03-01;G0980;LA HUERTA SPA;568843,0;19569511,0
2025-03-01;G0982;PFV EL CAIQUÉN SPA;2115796,0;67662929,0
2025-03-01;G0983;VESPA SOLAR SPA;1075381,0;36907981,0
2025-03-01;G0986;MACAO SOLAR SPA;1838987,0;62398296,0
2025-03-01;G0987;BLUE SOLAR UNO SPA [EN_REVISION];-484,0;-32031,0
2025-03-01;G0988;SOL DEL SUR 9 SPA;1505717,0;31109054,0
2025-03-01;G0992;PESARO SOLAR SPA;450774,0;14236469,0
2025-03-01;G0994;CANQUEN SPA;22139,0;440671,0
2025-03-01;G0998;QUILMO SOLAR SPA;1275054,0;24462152,0
2025-03-01;G1002;DONGO ENERGÍA SPA;1256300,0;82363618,0
2025-03-01;G1006;CERRILLOS SPA [EN_REVISION];341490,0;9310520,0
2025-03-01;G1008;PARQUE SOLAR SAN ISIDRO SPA;1351007,0;39775657,0
2025-03-01;G1018;EL MIRADOR SPA;11199,0;666124,0
2025-03-01;G1021;NEXTPOWER III CHILE HOLDCO II SPA;7054523,0;233958350,0
2025-03-01;G1026;PORTEZUELO SPA;308776,0;8701575,0
2025-03-01;G1033;TARUCA SOLAR SPA;782725,0;933002,0
2025-03-01;G1034;FLORIDA ENERGÍA SPA;-57311,0;-487254,0
2025-03-01;G1038;ENLIGHT INVESTMENTS SPA;2265842,0;306839,0
2025-03-01;G1040;NUEVA CARENA SPA;3560900,0;232398474,0
2025-03-01;G1054;-;476119,0;15323235,0
2025-03-01;G1056;-;311809,0;9448495,0
2025-03-01;G1060;-;251661,0;7834113,0
2025-03-01;G1061;-;222723,0;5567748,0
2025-03-01;G1063;-;2047470,0;66239705,0
2025-03-01;G1067;-;1094784,0;1263271,0
2025-03-01;L0034;ENAP REFINERÍAS S.A.;-20030398,0;-1262296013,0
2025-03-01;L0081;FORESTAL Y PAPELERA CONCEPCIÓN S.A.;-9,0;100774,0
2025-03-01;L0107;CODELCO (CORPORACIÓN NACIONAL DEL COBRE);-1226,0;3038202,0
2025-03-01;L0120;MINERA ESCONDIDA LTDA.;-8569363,0;67912726,0
2025-03-01;L0141;MINERA CENTINELA;-4,0;19494,0
2025-03-01;L0203;TECNOCAP S.A.;-196934,0;-3690201,0
2025-03-01;P0005;CÓNDOR ENERGÍA SPA;-19197506,0;-3763904808,0
2025-03-01;P0008;ENERGY ASSET SPA;-12278002,0;-766850110,0
2025-03-01;P0009;ENERQUINTA S.A.;-1402720,0;-85462157,0
2025-03-01;P0012;EMOAC SPA;-72900670,0;-4627495326,0
2025-03-01;P0013;IEH SOLAR CHILE SPA;7214701,0;220454753,0
2025-03-01;P0014;CARBON FREE CHILE SPA;38134839,0;876309476,0
2025-03-01;P0015;ECOM GENERACIÓN SPA;-4048679,0;-279586972,0
2025-03-01;P0016;SONNEDIX LA SERENA SPA;1242537,0;36733319,0
2025-03-01;P0017;TOESCA RENOVABLES SPA;22037553,0;640511614,0
2025-03-01;P0018;ENERGÍAS RENOVABLES HOLDING S.A.;3270488,0;104213545,0
2025-03-01;P0029;ENERGY PARTNERS SPA;2699551,0;150669835,0
2025-03-01;P0032;GESTIÓN DE PROYECTOS ELÉCTRICOS S.A.;112901,0;5651030,0
2025-03-01;T0002;TRANSELEC S.A.;-39590737,0;6666035732,0
2025-03-01;T0003;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;-1020269,0;90955926,0
2025-03-01;T0022;INTERCHILE S.A.;-44942289,0;6874032832,0
2025-03-01;T0025;EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.;-216435,0;-44623101,0
2025-03-01;T0030;TRANSMISORA ELÉCTRICA DEL NORTE S.A.;-511953,0;-12495440,0
2025-04-01;G0544;TUCUQUERE SPA;467015,0;22158956,0
2025-04-01;G0545;FV SANTA LAURA SPA;146257,0;6524751,0
2025-04-01;G0546;PFV LAS LECHUZAS SPA;377926,0;17513299,0
2025-04-01;G0549;TSGF SPA;24668962,0;342262801,0
2025-04-01;G0550;DOÑA JAVIERA VALLEDOR SPA;15635,0;1621457,0
2025-04-01;G0552;LUCE SOLAR SPA;260200,0;9908734,0
2025-04-01;G0553;ILLALOLEN S.A.;441846,0;8724357,0
2025-04-01;G0555;IBEREÓLICA CABO LEONES II S.A.;-25667347,0;-4166750010,0
2025-04-01;G0557;SONNEDIX FOTOVOLTAICA ALGARROBO SPA;348071,0;16782128,0
2025-04-01;G0558;TAMARUGAL SOLAR 1 S.A.;0,0;0,0
2025-04-01;G0559;DUERO ENERGÍA COPIULEMU SPA;31236,0;2254444,0
2025-04-01;G0561;WPD NEGRETE SPA;-1995922,0;-411505504,0
2025-04-01;G0563;SOLAR TI ONCE SPA;78326,0;3981556,0
2025-04-01;G0564;ECLIPSE SOLAR SPA;1104146,0;36646334,0
2025-04-01;G0565;PILPILÉN SPA;447603,0;21114539,0
2025-04-01;G0570;FOTOVOLTAICA ACACIA SPA;308945,0;13863982,0
2025-04-01;G0571;FOTOVOLTAICA EL MANZANO SPA;265164,0;10783328,0
2025-04-01;G0573;EMPRESA ELÉCTRICA LA COMPAÑÍA SPA;705103,0;67738705,0
2025-04-01;G0574;GR TAMARUGO SPA;933430,0;42173960,0
2025-04-01;G0575;SPV P4 SPA;1738609,0;44277405,0
2025-04-01;G0577;AUSTRIANSOLAR CHILE SEIS SPA;13746516,0;224817480,0
2025-04-01;G0578;KONDA SOLAR SPA;409796,0;21123305,0
2025-04-01;G0582;FOTOVOLTAICA MAÑIO SPA;528440,0;20937661,0
2025-04-01;G0583;HIDROELÉCTRICA LAS JUNTAS S.A.;12275,0;1370666,0
2025-04-01;G0584;WPD MALLECO SPA;2863746,0;-838342417,0
2025-04-01;G0587;LAS CHACRAS ENERGY SPA;357267,0;14720450,0
2025-04-01;G0588;INVERSIONES CHACABUCO SPA;1459694,0;72459028,0
2025-04-01;G0590;PARQUE SOLAR FOTOVOLTAICO SOL DEL DESIERTO SPA;29787696,0;613349977,0
2025-04-01;G0591;FOTOVOLTAICA LA LIGUA SPA;334264,0;7186046,0
2025-04-01;G0592;PFV MARÍA PINTO SPA;393956,0;16613880,0
2025-04-01;G0593;TRICAHUE SPA;293695,0;14399863,0
2025-04-01;G0594;PARQUE SOLAR CATEMU SPA;308891,0;14708381,0
2025-04-01;G0595;PFV EL CHUCAO SPA;351502,0;3588798,0
2025-04-01;G0596;CHESTER SOLAR I SPA;904480,0;46810661,0
2025-04-01;G0598;CENTRAL YUNGAY S.A.;16275058,0;2582840095,0
2025-04-01;G0599;MGM INNOVA CAPITAL CHILE SPA;20125,0;731741,0
2025-04-01;G0600;CHUNGUNGO SOLAR SPA;2049690,0;27191801,0
2025-04-01;G0601;DON MARIANO ENERGY SPA;310487,0;14989776,0
2025-04-01;G0602;MAITÉN SPA;275176,0;12230838,0
2025-04-01;G0607;LOS PORTONES S.A.;428257,0;41703144,0
2025-04-01;G0612;AILIN FOTOVOLTAICA SPA;650567,0;31133982,0
2025-04-01;G0613;LA CHIMBA BIS SPA;341484,0;2001846,0
2025-04-01;G0615;FOTOVOLTAICA NORTE GRANDE 1 SPA;8887274,0;130328160,0
2025-04-01;G0616;IMPULSO SOLAR EL RESPLANDOR SPA;320481,0;14437408,0
2025-04-01;G0617;ALTO CAUTÍN SPA;-20100,0;-1841790,0
2025-04-01;G0618;BETEL SPA;1286156,0;54449315,0
2025-04-01;G0619;SOL DE SEPTIEMBRE SPA;1424136,0;73941324,0
2025-04-01;G0622;GR GUINDO SPA;1076253,0;46545825,0
2025-04-01;G0623;GRANADA SPA;1143424,0;54373931,0
2025-04-01;G0624;VICTORIA SOLAR SPA;1927376,0;19026427,0
2025-04-01;G0625;FOTOVOLTAICA ALFA SPA;334640,0;15083820,0
2025-04-01;G0628;ENERGÍA EÓLICA LOS OLMOS SPA;17288161,0;1167468576,0
2025-04-01;G0629;PLAYERO SPA;1284223,0;17202639,0
2025-04-01;G0630;PELEQUÉN SUR SPA;1117861,0;37814613,0
2025-04-01;G0632;PMGD PUENTE SPA;355503,0;17678813,0
2025-04-01;G0634;INCAHUASI ENERGY SPA;1259843,0;65240396,0
2025-04-01;G0635;CIPRÉS SPA;968020,0;44619507,0
2025-04-01;G0637;FOTOVOLTAICA DE LOS ANDES SPA;1149240,0;12928705,0
2025-04-01;G0639;PFV LAS TORCAZAS SPA;401045,0;16293400,0
2025-04-01;G0640;FOTOVOLTAICA DEL DESIERTO SPA;1785857,0;19720814,0
2025-04-01;G0642;PARQUE FOTOVOLTAICO OCOA II SPA;486670,0;25113968,0
2025-04-01;G0645;PFV LAS TENCAS SPA;1169410,0;51300251,0
2025-04-01;G0646;FOTOVOLTAICA SOLAR LAUREL SPA;371356,0;17484585,0
2025-04-01;G0647;AGROSOLAR V SPA;405805,0;10631131,0
2025-04-01;G0648;AGROSOLAR IV SPA;438570,0;11924414,0
2025-04-01;G0649;CENTRAL EL ATAJO SPA;567659,0;49876140,0
2025-04-01;G0652;AGUAS ANDINAS S.A.;28892,0;2378536,0
2025-04-01;G0654;CANDELARIA SOLAR SPA;453471,0;20599256,0
2025-04-01;G0655;HIDROELÉCTRICA LOS CORRALES SPA;1594784,0;152357515,0
2025-04-01;G0658;PITRA SPA;404144,0;17879508,0
2025-04-01;G0659;WPD DUQUECO SPA;3248139,0;107373522,0
2025-04-01;G0661;CVE PROYECTO SEIS SPA;428880,0;20311440,0
2025-04-01;G0662;PARQUE SOLAR MECO CHILLAN SPA;839619,0;37622114,0
2025-04-01;G0663;TALTAL SOLAR S.A.;570715,0;27693743,0
2025-04-01;G0664;LOS LIBERTADORES SOLAR SPA;855195,0;38508185,0
2025-04-01;G0668;PARQUE SOLAR CANCHA SPA;285914,0;9675554,0
2025-04-01;G0669;PSF EL SALITRAL S.A.;614832,0;17313176,0
2025-04-01;G0670;PAINE ENERGY SPA;2155059,0;21199609,0
2025-04-01;G0671;PARQUE SOLAR OVALLE NORTE SPA;1288964,0;6058685,0
2025-04-01;G0673;XUE SOLAR SPA;1590789,0;74155392,0
2025-04-01;G0675;PARQUE SOLAR LA MURALLA SPA;329130,0;14510657,0
2025-04-01;G0676;HUEMUL ENERGÍA SPA;-1576391,0;-3582437198,0
2025-04-01;G0677;LINGUE SPA;417910,0;17524001,0
2025-04-01;G0678;PFV EL PIUQUEN SPA;316560,0;14061870,0
2025-04-01;G0679;SOCIEDAD DE ENERGÍAS RENOVABLES LOS LIRIOS SPA;258869,0;13653230,0
2025-04-01;G0680;ELÉCTRICA PINARES LIMITADA;15276,0;1788766,0
2025-04-01;G0681;SONNEDIX DON PEDRO SPA;1437593,0;11230970,0
2025-04-01;G0683;VILLAPRAT SPA;357214,0;16794398,0
2025-04-01;G0684;PARQUE SOLAR EL SAUCE SPA;1201371,0;59368345,0
2025-04-01;G0685;FOTOVOLTAICA AVELLANO SPA;300514,0;13652864,0
2025-04-01;G0687;BAOBAB ENERGÍAS RENOVABLES SPA;565424,0;4772425,0
2025-04-01;G0689;ENERGÍA EÓLICA MESAMÁVIDA SPA;8686318,0;567641409,0
2025-04-01;G0690;INVERSIONES FOTOVOLTAICAS SPA;4760913,0;3684940,0
2025-04-01;G0693;PARQUE EÓLICO CAMPO LINDO SPA;9355451,0;678961852,0
2025-04-01;G0695;PFV EL FLAMENCO SPA;994662,0;50899246,0
2025-04-01;G0696;PARQUE SOLAR ALCALDESA SPA;855738,0;40345834,0
2025-04-01;G0698;HIDROELÉCTRICA PUNTA DEL VIENTO SPA;1571000,0;141938103,0
2025-04-01;G0701;GR PILO SPA;1273535,0;47019286,0
2025-04-01;G0702;CAMPO LINDO SPA;372780,0;2443765,0
2025-04-01;G0703;PARQUE SOLAR PORVENIR SPA;388614,0;19664963,0
2025-04-01;G0704;SOLAR LA BLANQUINA SPA;1159125,0;53008277,0
2025-04-01;G0705;PARQUE SOLAR AURORA SPA;1044785,0;48693004,0
2025-04-01;G0706;MEMBRILLO SOLAR SPA;884309,0;29344492,0
2025-04-01;G0709;FARO CORONA SPA;9439,0;313999,0
2025-04-01;G0712;GR PITAO SPA;1242755,0;58682812,0
2025-04-01;G0715;LOS LAGOS SPA;279578,0;12137333,0
2025-04-01;G0716;FV RINCONADA SPA;550433,0;28571340,0
2025-04-01;G0717;AVILÉS SPA;909895,0;33662465,0
2025-04-01;G0719;PMGD SALERNO SPA;376200,0;12418054,0
2025-04-01;G0720;RCL SOLAR SPA;363823,0;16020465,0
2025-04-01;G0721;BEPATAGONIA GENERACIÓN S.A.;-60,0;-6324,0
2025-04-01;G0723;CVE PROYECTO NUEVE SPA;987602,0;48352396,0
2025-04-01;G0724;SOLAR TI DOS SPA;380275,0;19295060,0
2025-04-01;G0727;FARMDO ENERGY CHILE SPA;1397719,0;49546655,0
2025-04-01;G0729;PARQUE SOLAR QUETENA S.A.;1501918,0;12892103,0
2025-04-01;G0730;ANDES SOLAR IV SPA;36851008,0;2448553120,0
2025-04-01;G0731;PARQUE SOLAR RETIRO SPA;595558,0;29471414,0
2025-04-01;G0732;SOLAR ELENA SPA;11370653,0;157306951,0
2025-04-01;G0734;PARQUE SOLAR LO CHACÓN SPA;1295057,0;50023263,0
2025-04-01;G0735;SUVAN SOLAR SPA;1117516,0;50761916,0
2025-04-01;G0736;APOLO SOLAR SPA;1017157,0;47953572,0
2025-04-01;G0737;GR CIPRÉS SPA;762294,0;33555588,0
2025-04-01;G0738;LOS MOLINOS SPA;1564826,0;71032773,0
2025-04-01;G0741;SANTA ESTER SOLAR SPA;491583,0;5983627,0
2025-04-01;G0742;FONTUS SCL III SPA;-20,0;-877,0
2025-04-01;G0745;PARQUE SOLAR COLINA SPA;334617,0;10952933,0
2025-04-01;G0747;PARQUE SOLAR TABOLANGO SPA.;1488435,0;18284242,0
2025-04-01;G0748;LUCIANO SOLAR SPA;358775,0;18196269,0
2025-04-01;G0751;SOLAR TI TREINTA Y CUATRO SPA [En_Revision];963000,0;33003341,0
2025-04-01;G0755;PFV LAS TORTOLAS SPA;327764,0;14723933,0
2025-04-01;G0756;SONNEDIX METRO EXPANSION SPA;7511527,0;219106258,0
2025-04-01;G0757;QUINTA SOLAR SPA;498368,0;24675060,0
2025-04-01;G0758;EL CASTAÑO SPA;1083307,0;46387039,0
2025-04-01;G0759;FOTOVOLTAICA PEUMO SPA;377489,0;14396516,0
2025-04-01;G0761;HIDROELÉCTRICA MAISÁN SPA;90783,0;9800668,0
2025-04-01;G0764;CUENCA SOLAR SPA;551903,0;25003992,0
2025-04-01;G0765;DIEGO DE ALMAGRO SOLAR 3 S.A.;1124607,0;7585013,0
2025-04-01;G0766;MELI SPA;1023321,0;46593669,0
2025-04-01;G0768;HIDRO MUNILQUE SPA;437959,0;38287068,0
2025-04-01;G0769;GR CARZA SPA;1757649,0;21382153,0
2025-04-01;G0770;ANDES SOLAR II SPA;45054404,0;3074818863,0
2025-04-01;G0771;GUADALUPE SOLAR SPA;1061236,0;53597722,0
2025-04-01;G0772;ANUMAR ENERGÍA DEL SOL 1 SPA;340578,0;14969692,0
2025-04-01;G0774;ACIERTA ENERGÍA SPA;-21766232,0;-1922675715,0
2025-04-01;G0775;CVE PROYECTO DIECISIETE SPA;900792,0;23172252,0
2025-04-01;G0776;CORCOVADO DE VERANO SPA;452321,0;21909495,0
2025-04-01;G0778;CVE PROYECTO OCHO SPA;436111,0;21269760,0
2025-04-01;G0779;PFV LAS CATITAS SPA;1096545,0;52481142,0
2025-04-01;G0780;FOTOVOLTAICA SOL DEL NORTE SPA;1554499,0;17819300,0
2025-04-01;G0781;PFV EL ZORZAL SPA;354518,0;17097568,0
2025-04-01;G0784;SOCOMPA DE VERANO SPA;378580,0;17269855,0
2025-04-01;G0786;PARQUE FOTOVOLTAICO FARAMALLA SPA;336341,0;12269305,0
2025-04-01;G0787;PFV LOS TORDOS SPA;699789,0;36447552,0
2025-04-01;G0788;LOICA SPA;355925,0;16308173,0
2025-04-01;G0789;FENIX SOLAR SPA;385421,0;3127232,0
2025-04-01;G0792;AGGREKO CHILE LIMITADA;-1211,0;-136321,0
2025-04-01;G0799;LITRE SPA;281659,0;13593187,0
2025-04-01;G0800;GR RUIL SPA;1790040,0;19949009,0
2025-04-01;G0802;PARQUE SOLAR ITIHUE SPA;1164758,0;51663187,0
2025-04-01;G0803;CALLAQUI DE VERANO SPA;360450,0;16405790,0
2025-04-01;G0804;ENERGÍA FIRST SPA;427380,0;21589307,0
2025-04-01;G0805;CALBUCO DE VERANO SPA;420949,0;20874611,0
2025-04-01;G0806;FARDELA NEGRA SPA;323321,0;14876057,0
2025-04-01;G0807;EMPRESA ELECTRICA EL PINAR SPA;359474,0;2999023,0
2025-04-01;G0808;GPG GENERACIÓN DISTRIBUIDA SPA;5931809,0;175257127,0
2025-04-01;G0811;ENERGÍA RENOVABLE ENCINO SPA;306730,0;15327457,0
2025-04-01;G0812;PARQUE FULGOR SPA;345410,0;14577578,0
2025-04-01;G0813;SALADO ENERGY SPA;1183099,0;59989221,0
2025-04-01;G0814;SOLAR TI DIECISÉIS SPA;402448,0;17825778,0
2025-04-01;G0818;PFV EL TRILE SPA;1313794,0;63658417,0
2025-04-01;G0820;NEWENTUN SPA;934346,0;35568732,0
2025-04-01;G0821;PSF SANTA ISABEL SPA;1975111,0;26660685,0
2025-04-01;G0822;RIMINI SOLAR SPA;1311338,0;56652131,0
2025-04-01;G0823;PARQUE EÓLICO PUNTA DE TALCA SPA [En_Revision];848270,0;-56030663,0
2025-04-01;G0826;CENTAURO SOLAR SPA;1112396,0;50204274,0
2025-04-01;G0827;CHAPIQUINA SOLAR SPA;1769597,0;20574308,0
2025-04-01;G0828;CHILENER II SPA;270460,0;13156655,0
2025-04-01;G0829;COPIAPO SOLAR SPA [EN_REVISION];26606718,0;411167109,0
2025-04-01;G0830;COMPAÑÍA TRANSMISORA SUR SPA;-122367,0;-1612668,0
2025-04-01;G0831;RTN SOLAR SPA;700072,0;32902425,0
2025-04-01;G0832;CHRONOS SOLAR SPA;322407,0;14002219,0
2025-04-01;G0833;PARQUE SOLAR LA ROSA II SPA;373350,0;16814396,0
2025-04-01;G0836;SANTA BARBARA ENERGY SPA;491242,0;22934499,0
2025-04-01;G0838;RAVENNA SOLAR SPA;1159788,0;52802627,0
2025-04-01;G0839;FENIX SPA;473991,0;27426722,0
2025-04-01;G0846;CEFALÚ SOLAR SPA;366606,0;12114862,0
2025-04-01;G0848;EL PERAL SPA;443655,0;4406069,0
2025-04-01;G0849;RUCASOL SpA [EN_REVISION];1561181,0;81070434,0
2025-04-01;G0851;SOLARITY SPA;4423,0;116216,0
2025-04-01;G0852;CENTRAL EL PORTAL SPA;367567,0;32009524,0
2025-04-01;G0853;SOLAR TI TREINTA Y OCHO SPA;1115686,0;50980045,0
2025-04-01;G0856;AELA GENERACIÓN S.A.;4133086,0;652621265,0
2025-04-01;G0857;SOLAR TI QUINCE SPA;1064683,0;49752450,0
2025-04-01;G0859;TAMARICO SOLAR DOS SPA;21393058,0;348085920,0
2025-04-01;G0860;CATEMU SOLAR SPA;873721,0;41988276,0
2025-04-01;G0862;PARQUE SOLAR ALIANZA SPA;965499,0;11680844,0
2025-04-01;G0865;PFV EL CHERCAN SPA;1413149,0;67513117,0
2025-04-01;G0868;PARQUE SOLAR LEYDA SPA [EN_REVISION];9256842,0;496959336,0
2025-04-01;G0870;SIETE COLORES SPA;943653,0;25141464,0
2025-04-01;G0872;SOLAR TI VEINTICUATRO SPA [EN_REVISION];10943,0;421484,0
2025-04-01;G0877;ANDINA SOLAR 2 SPA;1381812,0;59094603,0
2025-04-01;G0880;CENTRAL HIDROELÉCTRICA QUILLAILEO SPA;79915,0;6104759,0
2025-04-01;G0881;PARQUE SOLAR ESMERALDA SPA;928429,0;43023738,0
2025-04-01;G0883;BESS DEL DESIERTO SPA [En_Revision];-1148043,0;714791684,0
2025-04-01;G0884;COPEC RENOVABLES SPA;18202650,0;247848201,0
2025-04-01;G0886;ASESORÍAS G-51 SPA;94501,0;28183090,0
2025-04-01;G0887;PEDRO SOLAR SPA;1204246,0;54324417,0
2025-04-01;G0888;GR VILLARRICA SPA;1059018,0;53510817,0
2025-04-01;G0890;GÉNOVA SOLAR SPA;1228209,0;59002278,0
